id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
628,BAA0685HAKA,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,48,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4499166,101.2293485,36.07428643,3.12,Belum,-,-,Hari Yudistira,05/10/2021 11:57,200000,5561.71,-,"Chave et al, 2014",media/1633467358770.jpg,media/1633467372559.jpg,media/1633467393098.jpg,media/1633467420842.jpg,
629,BAA0687HAKA,Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,73,52,Hutan Adat Kesumbo Ampai,Mineral,Pulau Tilan,1.4499534,101.2293461,42.59619617,3.12,Belum,-,-,Anton,05/10/2021 12:02,200000,25065.96,-,"Chave et al, 2014",media/1633467682049.jpg,media/1633467699651.jpg,media/1633467728301.jpg,media/1633467747805.jpg,
630,BAA0143RBF,Putek,Barringtonia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,31,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Kesumbo Ampai,1.5488097,101.0796279,11.57105118,3.11,Belum,-,-,Ayu Diwandra,22/09/2021 16:40,200000,4393.97,-,"Brown, 1997",media/1632303593056.jpg,media/1632303612940.jpg,media/1632303635259.jpg,media/1632303647612.jpg,
631,BAA0063HAKA,Petaling,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,47,39,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4523605,101.2302078,30.35843987,3.12,Belum,-,-,Abu Bakar,04/10/2021 15:56,200000,8550.89,-,"Chave et al, 2014",media/1633337730626.jpg,media/1633337746104.jpg,media/1633337782839.jpg,media/1633337812723.jpg,
632,BAA0640HAKA,Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4506942,101.2300254,46.73291322,3.08,Belum,-,-,Abu Bakar,05/10/2021 10:13,200000,11164.97,-,"Chave et al, 2014",media/1633403453822.jpg,media/1633403468903.jpg,media/1633403484692.jpg,media/1633403594079.jpg,
633,BAA0639HAKA,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,57,45,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4506665,101.2299212,58.32284138,3.24,Belum,-,-,Abu Bakar,05/10/2021 10:18,200000,14767.84,-,"Chave et al, 2014",media/1633403823584.jpg,media/1633403845071.jpg,media/1633403871829.jpg,media/1633403916727.jpg,
634,BAA0637HAKA,Kolek,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,41,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4507799,101.2299279,52.40690147,3.12,Belum,-,-,Abu Bakar,05/10/2021 10:24,200000,5781.43,-,"Chave et al, 2014",media/1633404197530.jpg,media/1633404208832.jpg,media/1633404227981.jpg,media/1633404276323.jpg,
635,BAA0638HAKA,Setumpul,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,48,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4508006,101.229939,41.52480081,3.12,Belum,-,-,Abu Bakar,05/10/2021 10:29,200000,5138.59,-,"Brown, 1997",media/1633404493158.jpg,media/1633404507212.jpg,media/1633404525349.jpg,media/1633404561448.jpg,
636,BAA0719HAKA,Kedundung,Spondias dulcis,Pohon Muda,icon/young_tree.svg,Not Defined,34,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4511182,101.2298546,35.00125592,3.13,Belum,-,-,Irfan S.,05/10/2021 11:13,50000,2028.54,-,"Brown, 1997",media/1633407139610.jpg,media/1633407153394.jpg,media/1633407168828.jpg,media/1633407204169.jpg,
637,BAA0718HAKA,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,Not Defined,30,41,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4511075,101.2298161,48.60086926,3.13,Belum,-,-,Irfan S.,05/10/2021 11:16,50000,2719.65,-,"Chave et al, 2014",media/1633407348674.jpg,media/1633407358569.jpg,media/1633407382390.jpg,media/1633407403444.jpg,
638,BAA0690HAKA,Kolek,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,46,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4510756,101.2297566,58.10443504,3.17,Belum,-,-,Irfan S.,05/10/2021 11:22,200000,6468.59,-,"Chave et al, 2014",media/1633407680175.jpg,media/1633407690517.jpg,media/1633407706573.jpg,media/1633407738623.jpg,
639,BAA0691HAKA,Luku,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,49,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4510511,101.2297903,47.76284247,3.17,Belum,-,-,Irfan S.,05/10/2021 11:27,200000,5138.59,-,"Brown, 1997",media/1633407935487.jpg,media/1633407944150.jpg,media/1633407970569.jpg,media/1633408064555.jpg,
640,BAA0716HAKA,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,63,56,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4509109,101.2296563,45.34407064,3.17,Belum,-,-,Irfan S.,05/10/2021 11:43,200000,15690.62,-,"Chave et al, 2014",media/1633408845004.jpg,media/1633408870663.jpg,media/1633408924303.jpg,media/1633409015152.jpg,
641,BAA0717HAKA,KEMPAS,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,70,58,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4509306,101.2297138,35.37217009,3.17,Belum,-,-,Irfan S.,05/10/2021 11:52,200000,28252.11,-,"Chave et al, 2014",media/1633409399347.jpg,media/1633409427314.jpg,media/1633409456374.jpg,media/1633409506623.jpg,
642,BAA0714HAKA,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,49,45,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.450683,101.2303156,54.1664706,3.16,Belum,-,-,Abu Bakar,05/10/2021 14:01,200000,7760.58,-,"Chave et al, 2014",media/1633417228016.jpg,media/1633417236742.jpg,media/1633417249886.jpg,media/1633417272249.jpg,
643,BAA0713HAKA,Sago,Adenanthera,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,39,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4506938,101.2303132,42.7124294,3.16,Belum,-,-,Abu Bakar,05/10/2021 14:04,200000,6008.55,-,"Chave et al, 2014",media/1633417393741.jpg,media/1633417402424.jpg,media/1633417426372.jpg,media/1633417442774.jpg,
644,BAA0700HAKA,Rambutan Hutan,Pometia,Pohon Dewasa,icon/mature_tree.svg,Not Defined,43,38,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.450692,101.2303284,31.24791426,3.1,Belum,-,-,Abu Bakar,05/10/2021 14:06,200000,5863.55,-,"Chave et al, 2014",media/1633417553233.jpg,media/1633417562176.jpg,media/1633417574695.jpg,media/1633417585897.jpg,
645,BAA0712HAKA,Tungkal,Artocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4509321,101.2303099,28.18930491,3.1,Belum,-,-,Abu Bakar,05/10/2021 14:10,200000,7361.48,-,"Chave et al, 2014",media/1633417787055.jpg,media/1633417795734.jpg,media/1633417809268.jpg,media/1633417831358.jpg,
646,BAA0711HAKA,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,72,45,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4508972,101.2302992,33.17930642,3.1,Belum,-,-,M. Farouq Ikhsan,05/10/2021 14:14,200000,16449.19,-,"Chave et al, 2014",media/1633417939574.jpg,media/1633417957910.jpg,media/1633418024904.jpg,media/1633418039073.jpg,
647,BAA0710HAKA,Lalan,Santiria laevigata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,38,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.451006,101.2303155,26.39691411,3.12,Belum,-,-,Deres,05/10/2021 14:17,200000,4027.80,-,"Brown, 1997",media/1633418209087.jpg,media/1633418230591.jpg,media/1633418243290.jpg,media/1633418257583.jpg,
648,BAA0709HAKA,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,Not Defined,38,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4510601,101.2303138,27.3546868,3.11,Belum,-,-,Abu Bakar,05/10/2021 14:20,50000,4211.57,-,"Chave et al, 2014",media/1633418398014.jpg,media/1633418405937.jpg,media/1633418418237.jpg,media/1633418436420.jpg,
649,BAA0688HAKA,Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,52,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4499436,101.2293845,42.66238661,3.12,Belum,-,-,Hari Yudistira,05/10/2021 12:06,200000,17093.44,-,"Chave et al, 2014",media/1633467881301.jpg,media/1633467898069.jpg,media/1633467927257.jpg,media/1633467954872.jpg,
650,BAA0716HAKA,Rambutan hutan,Pometia,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,32,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4501986,101.2296989,25.83413074,3.13,Belum,-,-,Hari Yudistira,05/10/2021 13:15,200000,4305.35,-,"Chave et al, 2014",media/1633471981402.jpg,media/1633471995290.jpg,media/1633472019522.jpg,media/1633472148862.jpg,
651,BAA0717HAKA,Petaling,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,54,42,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4501864,101.2297356,33.99590645,3.11,Belum,-,-,Hari Yudistira,05/10/2021 13:19,200000,12053.72,-,"Chave et al, 2014",media/1633472256740.jpg,media/1633472281431.jpg,media/1633472323631.jpg,media/1633472356394.jpg,
652,BAA0718HAKA,Ipuh,Antiaris toxicaria,Pohon Dewasa,icon/mature_tree.svg,Least concern,70,52,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4501906,101.2297085,36.91689536,3.11,Belum,-,-,Hari Yudistira,05/10/2021 13:22,200000,11320.94,-,"Chave et al, 2014",media/1633472490522.jpg,media/1633472506813.jpg,media/1633472527196.jpg,media/1633472542986.jpg,
653,BAA0719HAKA,Petaling,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,65,53,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4501505,101.2297123,36.87073715,3.1,Belum,-,-,Hari Yudistira,05/10/2021 13:28,200000,21721.88,-,"Chave et al, 2014",media/1633472802696.jpg,media/1633472822190.jpg,media/1633472845889.jpg,media/1633472887740.jpg,
654,BAA0720HAKA,Sisik/darah darah,Myristica sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,50,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4500586,101.2298161,36.84646981,3.1,Belum,-,-,Hari Yudistira,05/10/2021 13:31,200000,4816.30,-,"Chave et al, 2014",media/1633473032625.jpg,media/1633473048214.jpg,media/1633473067481.jpg,media/1633473100490.jpg,
655,BAA0721HAKA,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,52,53,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4500163,101.2297657,33.09439477,3.1,Belum,-,-,Hari Yudistira,05/10/2021 13:36,200000,14482.57,-,"Chave et al, 2014",media/1633473248444.jpg,media/1633473293040.jpg,media/1633473316043.jpg,media/1633473372026.jpg,
656,BAA0722HAKA,Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,52,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4500187,101.2296161,35.01817401,3.09,Belum,-,-,Hari Yudistira,05/10/2021 13:41,200000,14423.35,-,"Chave et al, 2014",media/1633473599548.jpg,media/1633473617767.jpg,media/1633473643250.jpg,media/1633473664771.jpg,
657,BAA0723HAKA,Lalat,Santiria laevigata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,52,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4498689,101.22963,43.58212759,3.09,Belum,-,-,Hari Yudistira,05/10/2021 13:44,200000,9827.20,-,"Brown, 1997",media/1633473808996.jpg,media/1633473823195.jpg,media/1633473843836.jpg,media/1633473880498.jpg,
658,BAA0724HAKA,Manding,Horsfieldia glabra,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,42,50,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4498196,101.2296948,41.0544844,3.1,Belum,-,-,Hari Yudistira,05/10/2021 13:47,200000,5297.55,-,"Chave et al, 2014",media/1633473985175.jpg,media/1633474000859.jpg,media/1633474024449.jpg,media/1633474058583.jpg,
659,BAA0725HAKA,Nyuang nyuang,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,30,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4497904,101.2296942,39.06258507,3.09,Belum,-,-,Tarman,05/10/2021 13:51,200000,5674.64,-,"Brown, 1997",media/1633474229164.jpg,media/1633474252365.jpg,media/1633474274600.jpg,media/1633474308913.jpg,
660,BAA0726HAKA,Manding,Horsfieldia glabra,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,42,53,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4495858,101.2296136,34.42497213,3.08,Belum,-,-,Putri,05/10/2021 13:56,200000,5607.56,-,"Chave et al, 2014",media/1633474416179.jpg,media/1633474435890.jpg,media/1633474454617.jpg,media/1633474548547.jpg,
661,BAA0727HAKA,Seminai,Madhuca utilis,Pohon Dewasa,icon/mature_tree.svg,Endangered,82,58,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4495913,101.2294886,41.49452543,3.08,Belum,-,-,Hari Yudistira,05/10/2021 14:02,200000,44323.61,-,"Chave et al, 2014",media/1633474808890.jpg,media/1633474851347.jpg,media/1633474942851.jpg,media/1633474959588.jpg,
662,BAA0728HAKA,Balam,Palaquium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,54,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4494201,101.229673,40.67306701,3.07,Belum,-,-,Hari Yudistira,05/10/2021 14:12,200000,11094.12,-,"Chave et al, 2014",media/1633475466400.jpg,media/1633475483040.jpg,media/1633475502970.jpg,media/1633475522372.jpg,
663,BAA0729HAKA,Medang,Alseodaphne elmeri,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,54,38,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4495224,101.2295141,41.99209356,3.08,Belum,-,-,Hari Yudistira,05/10/2021 14:15,200000,7838.67,-,"Chave et al, 2014",media/1633475642021.jpg,media/1633475671137.jpg,media/1633475695844.jpg,media/1633475713715.jpg,
664,BAA0730HAKA,Patah geloga,Planchonia valida,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,45,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4494452,101.2296088,42.95976214,3.05,Belum,-,-,Hari Yudistira,05/10/2021 14:20,200000,8768.00,-,"Chave et al, 2014",media/1633475914863.jpg,media/1633475934074.jpg,media/1633476026567.jpg,media/1633476042081.jpg,
665,BAA0731HAKA,Jambu,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,48,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4492712,101.229584,38.25756325,3.07,Belum,-,-,Hari Yudistira,05/10/2021 14:25,200000,7075.91,-,"Chave et al, 2014",media/1633476248081.jpg,media/1633476267451.jpg,media/1633476285540.jpg,media/1633476301124.jpg,
666,BAA0732HAKA,Pisang pisang,Mezzettia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,50,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4492614,101.2295629,38.40835489,3.06,Belum,-,-,Hari Yudistira,05/10/2021 14:27,200000,5911.15,-,"Chave et al, 2014",media/1633476399629.jpg,media/1633476416540.jpg,media/1633476435878.jpg,media/1633476469974.jpg,
667,BAA0733HAKA,Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,42,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4492348,101.2295191,38.67409917,3.05,Belum,-,-,Hari Yudistira,05/10/2021 14:30,200000,6288.85,-,"Chave et al, 2014",media/1633476559269.jpg,media/1633476575892.jpg,media/1633476598510.jpg,media/1633476630425.jpg,
668,BAA0734HAKA,Sapalih,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4492478,101.229532,51.41737899,3.05,Belum,-,-,Hari Yudistira,05/10/2021 14:33,200000,2921.87,-,"Brown, 1997",media/1633476742225.jpg,media/1633476757627.jpg,media/1633476781446.jpg,media/1633476799514.jpg,
669,BAA0735HAKA,Cempedak air,Artocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,75,53,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4492141,101.2295181,50.77137012,3.05,Belum,-,-,Tarman,05/10/2021 14:37,200000,19802.90,-,"Chave et al, 2014",media/1633476980381.jpg,media/1633476995704.jpg,media/1633477018152.jpg,media/1633477062268.jpg,
670,BAA0736HAKA,Tampui,Elasteriospermum tapos,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45,48,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4492032,101.2295567,45.26465069,3.05,Belum,-,-,Herman,05/10/2021 14:41,200000,10383.98,-,"Chave et al, 2014",media/1633477206644.jpg,media/1633477219994.jpg,media/1633477236606.jpg,media/1633477289118.jpg,
671,BAA0737HAKA,Lalat,Santiria laevigata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,77,45,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4492841,101.2297105,43.28350139,3.05,Belum,-,-,Hari Yudistira,05/10/2021 14:45,200000,17058.60,-,"Brown, 1997",media/1633477456693.jpg,media/1633477475052.jpg,media/1633477493149.jpg,media/1633477548652.jpg,
672,BAA0738HAKA,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45,49,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4492339,101.2297605,39.32369217,3.04,Belum,-,-,Hari Yudistira,05/10/2021 14:49,200000,7141.64,-,"Chave et al, 2014",media/1633477727886.jpg,media/1633477750482.jpg,media/1633477769968.jpg,media/1633477788291.jpg,
673,BAA0739HAKA,Tampang,Artocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,35,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4530868,101.2302186,31.10202111,3.04,Belum,-,-,Putri,05/10/2021 15:41,200000,8544.32,-,"Chave et al, 2014",media/1633480826895.jpg,media/1633480840133.jpg,media/1633480855055.jpg,media/1633480869560.jpg,
674,BAA0740HAKA,Tampang,Artocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,58,30,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4530053,101.2301158,31.09032213,3.03,Belum,-,-,Hari Yudistira,05/10/2021 15:44,200000,6880.15,-,"Chave et al, 2014",media/1633480993777.jpg,media/1633481019427.jpg,media/1633481066936.jpg,media/1633481077882.jpg,
675,BAA0741HAKA,Sendok sendok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,49,35,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4531615,101.2298802,31.05189152,3.3,Belum,-,-,Hari Yudistira,05/10/2021 15:48,200000,3743.35,-,"Chave et al, 2014",media/1633481252424.jpg,media/1633481263890.jpg,media/1633481280199.jpg,media/1633481296160.jpg,
676,BAA0742HAKA,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,50,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4530874,101.2298742,31.17236825,3.3,Belum,-,-,Hari Yudistira,05/10/2021 15:57,200000,12771.50,-,"Chave et al, 2014",media/1633481773711.jpg,media/1633481802437.jpg,media/1633481823800.jpg,media/1633481857959.jpg,
677,BAA0743HAKA,Punggai,Coelostegia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,43,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4533997,101.2301819,31.09603772,3.33,Belum,-,-,Hari Yudistira,05/10/2021 15:59,200000,5603.44,-,"Chave et al, 2014",media/1633481934069.jpg,media/1633481951645.jpg,media/1633481968396.jpg,media/1633481984629.jpg,
678,BAA0744HAKA,Barang,Castanopsis inermis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,20,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4531167,101.2299538,31.14708153,3.32,Belum,-,-,Hari Yudistira,05/10/2021 16:03,200000,4268.79,-,"Brown, 1997",media/1633482126230.jpg,media/1633482142420.jpg,media/1633482163066.jpg,media/1633482194146.jpg,
679,BAA0745HAKA,Sendok sendok/tapak kuda,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,22,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4530358,101.2299157,31.12806659,3.33,Belum,-,-,Hari Yudistira,05/10/2021 16:06,200000,2285.46,-,"Chave et al, 2014",media/1633482336308.jpg,media/1633482353759.jpg,media/1633482372913.jpg,media/1633482394481.jpg,
680,BAA0746HAKA,Meranti kunyit,Shorea hemsleyana,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,51,48,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4527009,101.2300446,16.25239802,3.32,Belum,-,-,Hari Yudistira,05/10/2021 16:10,200000,9892.06,-,"Chave et al, 2014",media/1633482542139.jpg,media/1633482558438.jpg,media/1633482576989.jpg,media/1633482617500.jpg,
681,BAA0747HAKA,Tampang,Artocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,20,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4527773,101.2299914,6.702218959,3.32,Belum,-,-,Hari Yudistira,05/10/2021 16:13,200000,2701.10,-,"Chave et al, 2014",media/1633482735709.jpg,media/1633482750782.jpg,media/1633482771099.jpg,media/1633482799469.jpg,
682,BAA0748HAKA,Memukuik,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,25,Hutan Adat Kesumbo Ampai,Mineral,Pulau Tilan,1.4527656,101.2299468,28.26824818,3.28,Belum,-,-,Hari Yudistira,05/10/2021 16:15,200000,3305.75,-,"Brown, 1997",media/1633482901601.jpg,media/1633482915502.jpg,media/1633482936741.jpg,media/1633482950119.jpg,
683,BAA0273RBF,Belanti,Coccoceras borneense,Pohon Muda,icon/young_tree.svg,Not Defined,36,23,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5436131,101.0894205,-7.84882656,3.29,Belum,-,-,Khomidi,28/09/2021 09:33,50000,1869.11,-,"Chave et al, 2014",media/1632796150485.jpg,media/1632796168833.jpg,media/1632796195686.jpg,media/1632796377976.jpg,
684,BAA0274RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,32,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5436732,101.0892568,9.658573748,3.29,Belum,-,-,Sudirman,28/09/2021 09:38,50000,1489.00,-,"Chave et al, 2014",media/1632796636242.jpg,media/1632796658962.jpg,media/1632796677290.jpg,media/1632796688104.jpg,
685,BAA0275RBF,Bayan,-,Pohon Muda,icon/young_tree.svg,Not Defined,37,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5437076,101.0893061,1.683699312,3.23,Belum,-,-,Jefri Azwar,28/09/2021 09:43,50000,2398.83,-,"Brown, 1997",media/1632796946978.jpg,media/1632796976332.jpg,media/1632797004584.jpg,media/1632797018888.jpg,
686,BAA0329RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,23,12,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5448233,101.0884591,8.301659065,3.22,Belum,-,-,Sudirman,28/09/2021 15:05,50000,526.10,-,"Chave et al, 2014",media/1632816296186.jpg,media/1632816305531.jpg,media/1632816318391.jpg,media/1632816326585.jpg,
687,BAA0382RBF,Timah-timah,Ilex,Pohon Dewasa,icon/mature_tree.svg,Not Defined,58,27,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5455787,101.0871992,10.93078072,3.22,Belum,-,-,Khomidi,28/09/2021 14:38,200000,6141.92,-,"Chave et al, 2014",media/1632814670057.jpg,media/1632814678950.jpg,media/1632814693577.jpg,media/1632814702916.jpg,
688,BAA0337RBF,Gurah,-,Pohon Muda,icon/young_tree.svg,Not Defined,23,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5451714,101.0880896,-3.667448872,3.11,Belum,-,-,Sudirman,28/09/2021 14:49,50000,720.48,-,"Brown, 1997",media/1632815311672.jpg,media/1632815320077.jpg,media/1632815334143.jpg,media/1632815343804.jpg,
689,BAA0332RBF,Tupai,Shorea gibbosa,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,40,24,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5447937,101.0885187,11.1293165,3.07,Belum,-,-,Sudirman,28/09/2021 15:00,200000,2173.69,-,"Chave et al, 2014",media/1632815958610.jpg,media/1632815971871.jpg,media/1632815986938.jpg,media/1632815994620.jpg,
690,BAA0331RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,29,22,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5447901,101.088513,0.863659591,3.09,Belum,-,-,Sudirman,28/09/2021 15:02,50000,1494.52,-,"Chave et al, 2014",media/1632816125713.jpg,media/1632816138060.jpg,media/1632816148012.jpg,media/1632816156327.jpg,
